from_port_code,to_port_code,distance,eca_distance
USNYC,OMSOH,8409,368
USNYC,PABLB,1950,380
USNYC,PAMIT,1948,380
USNYC,PAPCA,1970,380
USNYC,PAPCN,1970,380
USNYC,PAROD,1950,380
USNYC,PKBQM,10258,380
USNYC,PLGDN,4227,2594
USNYC,PTLIS,2990,952
USNYC,QAHMD,8341,368
USNYC,SADMM,8434,368
USNYC,SAJED,5893,368
USNYC,SAJUB,8452,368
USNYC,SGSIN,12416,243
USNYC,TGLFW,15398,380
USNYC,THLCH,13141,243
USNYC,TRALI,5373,368
USNYC,TRGEM,5164,368
USNYC,TRIST,5114,368
USNYC,TRIZT,5141,368
USNYC,TRMER,5351,368
USNYC,TRTEK,5199,368
USNYC,TRYAL,6303,1873
USNYC,TWKEL,5546,380
USNYC,TWKHH,5649,380
USNYC,USBAL,410,410
USNYC,USBOS,358,358
USNYC,USCHS,580,580
USNYC,USHOU,1859,1859
USNYC,USILM,513,513
USNYC,USJAX,761,761
USNYC,USLAX,4869,451
USNYC,USLGB,4868,450
USNYC,USMIA,966,582
USNYC,USMOB,1743,1743
USNYC,USMSY,1571,1571
USNYC,USOAK,5193,841
USNYC,USORF,212,212
USNYC,USPEF,938,938
USNYC,USPHL,120,120
USNYC,USSAV,641,641
USNYC,USSEA,5946,1594
USNYC,USTIW,5947,1595
USNYC,VNCMP,6662,380
USNYC,VNHPH,6337,380
USNYC,VNVUT,6662,380
USNYC,ZAZBA,7810,765
USOAK,AEAUH,8051,701
USOAK,AEDXB,9869,701
USOAK,AEJEA,8069,701
USOAK,BEANR,7895,759
USOAK,BEZEE,7982,846
USOAK,CAHAL,5673,743
USOAK,CAPRR,1250,1250
USOAK,CASJB,5696,743
USOAK,CAVAN,770,770
USOAK,CNCAN,5227,701
USOAK,CNDCB,5286,701
USOAK,CNDLC,5470,306
USOAK,CNFOC,5671,701
USOAK,CNLYG,5432,306
USOAK,CNNBO,5430,306
USOAK,CNNGB,5430,306
USOAK,CNNSA,5304,701
USOAK,CNNSS,6104,306
USOAK,CNPLI,5706,306
USOAK,CNSHA,5430,306
USOAK,CNSHG,5373,306
USOAK,CNSHK,5178,701
USOAK,CNTAO,5421,306
USOAK,CNTXG,5615,306
USOAK,CNXMN,5841,306
USOAK,CNYTN,6089,306
USOAK,CNZOS,5396,306
USOAK,COBUN,3681,461
USOAK,COCNR,3521,461
USOAK,COCTG,3471,461
USOAK,COSPC,4553,461
USOAK,DEBRV,8144,1008
USOAK,DEHAM,8147,1011
USOAK,DEWVN,8136,1000
USOAK,DOCAU,4012,461
USOAK,EGAKI,11055,980
USOAK,EGDAM,10170,980
USOAK,EGSCA,6848,976
USOAK,EGSOK,10940,701
USOAK,EGSUZ,9587,461
USOAK,ESALG,8370,980
USOAK,ESBCN,8907,980
USOAK,ESFRO,8283,801
USOAK,ESVLC,8762,980
USOAK,FRBES,8448,1235
USOAK,FRDKK,7867,731
USOAK,FRFOS,9071,980
USOAK,FRLEH,7827,691
USOAK,GBFXT,8005,869
USOAK,GBLGP,7866,730
USOAK,GBSOU,7747,611
USOAK,GRPIR,9907,980
USOAK,GTPRQ,2385,440
USOAK,HKHKG,6091,306
USOAK,ILASH,10432,980
USOAK,ILHFA,11086,980
USOAK,INNSA,8018,701
USOAK,INNSV,10159,701
USOAK,INPAV,8163,701
USOAK,IQUQR,8222,701
USOAK,ITGOA,9219,980
USOAK,ITLIV,9286,980
USOAK,ITSAL,9455,983
USOAK,ITSPE,9259,980
USOAK,ITVDL,9231,980
USOAK,JOAQJ,10890,701
USOAK,JPHKT,5145,306
USOAK,JPNGO,4672,306
USOAK,JPOSA,4795,306
USOAK,JPSDJ,4818,306
USOAK,JPSMZ,4587,306
USOAK,JPTYO,4545,306
USOAK,JPUKB,4845,306
USOAK,JPYOK,4552,306
USOAK,JPYUR,4832,306
USOAK,KRINC,5311,306
USOAK,KRKAN,5005,306
USOAK,KRPUS,4927,306
USOAK,LKCMB,8061,701
USOAK,MAPTM,8891,796
USOAK,MATNG,8402,980
USOAK,MNTNG,8891,801
USOAK,MTMAR,18267,701
USOAK,MXATM,5227,1039
USOAK,MXLZC,11439,306
USOAK,MXTUX,5332,1039
USOAK,MXVER,5395,1039
USOAK,MXZLO,4980,461
USOAK,MYPKG,6670,701
USOAK,NLRTM,7951,815
USOAK,OMSOH,8333,701
USOAK,PABLB,3276,440
USOAK,PAMIT,3245,461
USOAK,PAPCA,3294,440
USOAK,PAPCN,3294,440
USOAK,PAROD,3243,461
USOAK,PKBQM,9639,701
USOAK,PLGDN,8932,815
USOAK,PTLIS,8102,1134
USOAK,QAHMD,7873,701
USOAK,SADMM,8053,701
USOAK,SAJED,10321,701
USOAK,SAJUB,8089,701
USOAK,SGSIN,7356,306
USOAK,TGLFW,14779,701
USOAK,THLCH,6681,701
USOAK,TRALI,10529,980
USOAK,TRGEM,10320,980
USOAK,TRIST,10270,980
USOAK,TRIZT,10297,980
USOAK,TRMER,10507,980
USOAK,TRTEK,10355,980
USOAK,TRYAL,10983,1082
USOAK,TWKEL,5629,306
USOAK,TWKHH,5860,306
USOAK,USBAL,5194,923
USOAK,USBOS,5551,1199
USOAK,USCHS,4789,646
USOAK,USHOU,4750,797
USOAK,USILM,4854,685
USOAK,USJAX,4750,685
USOAK,USLAX,327,327
USOAK,USLGB,329,329
USOAK,USMIA,4648,492
USOAK,USMOB,4608,725
USOAK,USMSY,4780,897
USOAK,USNYC,5193,841
USOAK,USORF,5022,751
USOAK,USPEF,4618,481
USOAK,USPHL,5165,894
USOAK,USSAV,4773,578
USOAK,USSEA,753,753
USOAK,USTIW,768,768
USOAK,VNCMP,6042,701
USOAK,VNHPH,5641,701
USOAK,VNVUT,6042,701
USOAK,ZAZBA,11856,701
USORF,AEAUH,8338,229
USORF,AEDXB,10700,592
USORF,AEJEA,8279,229
USORF,BEANR,3539,605
USORF,BEZEE,3488,622
USORF,CAHAL,752,752
USORF,CAPRR,6108,1771
USORF,CASJB,1028,1028
USORF,CAVAN,5776,1505
USORF,CNCAN,6135,592
USORF,CNDCB,6150,592
USORF,CNDLC,5492,592
USORF,CNFOC,6037,592
USORF,CNLYG,5454,592
USORF,CNNBO,5436,592
USORF,CNNGB,5436,592
USORF,CNNSA,6119,592
USORF,CNNSS,6126,592
USORF,CNPLI,5728,592
USORF,CNSHA,5396,592
USORF,CNSHG,5389,592
USORF,CNSHK,6086,592
USORF,CNTAO,5437,592
USORF,CNTXG,5637,592
USORF,CNXMN,5834,592
USORF,CNYTN,6084,592
USORF,CNZOS,5418,592
USORF,COBUN,2217,290
USORF,COCNR,1657,260
USORF,COCTG,1798,720
USORF,COSPC,1798,720
USORF,DEBRV,3726,819
USORF,DEHAM,3643,851
USORF,DEWVN,3642,776
USORF,DOCAU,1614,701
USORF,EGAKI,6033,229
USORF,EGDAM,5148,229
USORF,EGSCA,1826,225
USORF,EGSOK,6646,229
USORF,EGSUZ,5327,225
USORF,ESALG,3348,229
USORF,ESBCN,3885,229
USORF,ESFRO,3789,577
USORF,ESVLC,3886,225
USORF,FRBES,3954,1011
USORF,FRDKK,3373,507
USORF,FRFOS,4049,229
USORF,FRLEH,3302,436
USORF,GBFXT,3480,614
USORF,GBLGP,3441,566
USORF,GBSOU,3253,387
USORF,GRPIR,4885,229
USORF,GTPRQ,2677,290
USORF,HKHKG,6085,592
USORF,ILASH,5410,229
USORF,ILHFA,6064,229
USORF,INNSA,8926,592
USORF,INNSV,10990,592
USORF,INPAV,9071,592
USORF,IQUQR,8711,229
USORF,ITGOA,4197,229
USORF,ITLIV,4264,229
USORF,ITSAL,4451,229
USORF,ITSPE,4237,229
USORF,ITVDL,4209,229
USORF,JOAQJ,6596,229
USORF,JPHKT,6191,592
USORF,JPNGO,5468,592
USORF,JPOSA,5841,592
USORF,JPSDJ,5819,592
USORF,JPSMZ,5539,592
USORF,JPTYO,5591,592
USORF,JPUKB,5276,592
USORF,JPYOK,7210,592
USORF,JPYUR,5303,592
USORF,KRINC,5333,592
USORF,KRKAN,5027,592
USORF,KRPUS,14735,290
USORF,LKCMB,8877,229
USORF,MAPTM,4152,229
USORF,MATNG,3380,229
USORF,MNTNG,4152,229
USORF,MTMAR,19098,592
USORF,MXATM,2075,864
USORF,MXLZC,11461,592
USORF,MXTUX,1982,864
USORF,MXVER,1845,864
USORF,MXZLO,3516,290
USORF,MYPKG,7534,592
USORF,NLRTM,3497,631
USORF,OMSOH,8543,229
USORF,PABLB,1779,290
USORF,PAMIT,1777,290
USORF,PAPCA,1826,0
USORF,PAPCN,1826,290
USORF,PAROD,1779,290
USORF,PKBQM,10470,592
USORF,PLGDN,4418,2785
USORF,PTLIS,3181,1143
USORF,QAHMD,8475,229
USORF,SADMM,8568,229
USORF,SAJED,6027,229
USORF,SAJUB,8586,229
USORF,SGSIN,12378,225
USORF,TGLFW,15610,592
USORF,THLCH,13139,230
USORF,TRALI,5507,229
USORF,TRGEM,5298,229
USORF,TRIST,5248,229
USORF,TRIZT,5275,229
USORF,TRMER,5485,229
USORF,TRTEK,5333,229
USORF,TRYAL,6489,858
USORF,TWKEL,5758,592
USORF,TWKHH,13278,225
USORF,USBAL,172,172
USORF,USBOS,538,538
USORF,USCHS,403,403
USORF,USHOU,1681,1681
USORF,USILM,301,301
USORF,USJAX,583,583
USORF,USLAX,4698,361
USORF,USLGB,4697,360
USORF,USMIA,877,877
USORF,USMOB,1955,1955
USORF,USMSY,1783,1783
USORF,USNYC,212,212
USORF,USOAK,5022,751
USORF,USPEF,795,795
USORF,USPHL,143,143
USORF,USSAV,464,464
USORF,USSEA,5775,1504
USORF,USTIW,5776,1505
USORF,VNCMP,6874,592
USORF,VNHPH,6549,592
USORF,VNVUT,6874,592
USORF,ZAZBA,7633,588
USPEF,AEAUH,9005,850
USPEF,AEDXB,11426,1318
USPEF,AEJEA,8946,850
USPEF,BEANR,3488,657
USPEF,BEZEE,3575,744
USPEF,CAHAL,1409,331
USPEF,CAPRR,5704,1501
USPEF,CASJB,1685,607
USPEF,CAVAN,5372,1235
USPEF,CNCAN,6861,1318
USPEF,CNDCB,6876,1318
USPEF,CNDLC,6218,1318
USPEF,CNFOC,6763,1318
USPEF,CNLYG,6180,1318
USPEF,CNNBO,6162,1318
USPEF,CNNGB,6162,1318
USPEF,CNNSA,6845,1318
USPEF,CNNSS,6852,1318
USPEF,CNPLI,6454,1318
USPEF,CNSHA,6122,1318
USPEF,CNSHG,6115,1318
USPEF,CNSHK,6812,1318
USPEF,CNTAO,6163,1318
USPEF,CNTXG,6363,1318
USPEF,CNXMN,6560,1318
USPEF,CNYTN,6810,1318
USPEF,CNZOS,6144,1318
USPEF,COBUN,1813,20
USPEF,COCNR,1097,20
USPEF,COCTG,1601,20
USPEF,COSPC,1689,611
USPEF,DEBRV,3752,921
USPEF,DEHAM,4295,1061
USPEF,DEWVN,3737,906
USPEF,DOCAU,1505,592
USPEF,EGAKI,6673,760
USPEF,EGDAM,5815,850
USPEF,EGSCA,2621,1020
USPEF,EGSOK,7313,850
USPEF,EGSUZ,5693,850
USPEF,ESALG,4015,850
USPEF,ESBCN,4552,850
USPEF,ESFRO,4172,995
USPEF,ESVLC,4407,850
USPEF,FRBES,4049,1141
USPEF,FRDKK,3648,817
USPEF,FRFOS,4716,850
USPEF,FRLEH,3657,826
USPEF,GBFXT,3629,798
USPEF,GBLGP,3555,724
USPEF,GBSOU,3636,805
USPEF,GRPIR,5525,760
USPEF,GTPRQ,2273,20
USPEF,HKHKG,6811,1318
USPEF,ILASH,6077,850
USPEF,ILHFA,6704,760
USPEF,INNSA,9652,1318
USPEF,INNSV,11716,1318
USPEF,INPAV,9797,1318
USPEF,IQUQR,9378,850
USPEF,ITGOA,4864,850
USPEF,ITLIV,4907,760
USPEF,ITSAL,5037,760
USPEF,ITSPE,4904,850
USPEF,ITVDL,4876,850
USPEF,JOAQJ,7263,850
USPEF,JPHKT,6917,1318
USPEF,JPNGO,6194,1318
USPEF,JPOSA,6567,1318
USPEF,JPSDJ,6545,1318
USPEF,JPSMZ,6265,1318
USPEF,JPTYO,6317,1318
USPEF,JPUKB,6002,1318
USPEF,JPYOK,7936,1318
USPEF,JPYUR,6029,1318
USPEF,KRINC,6059,1318
USPEF,KRKAN,5753,1318
USPEF,KRPUS,5675,1318
USPEF,LKCMB,9544,850
USPEF,MAPTM,4780,990
USPEF,MATNG,4020,760
USPEF,MNTNG,4780,995
USPEF,MTMAR,19824,1318
USPEF,MXATM,1438,1203
USPEF,MXLZC,12187,1318
USPEF,MXTUX,1543,1203
USPEF,MXVER,1606,1203
USPEF,MXZLO,3112,20
USPEF,MYPKG,8260,1318
USPEF,NLRTM,3552,721
USPEF,OMSOH,9210,850
USPEF,PABLB,1375,20
USPEF,PAMIT,1373,20
USPEF,PAPCA,1258,30
USPEF,PAPCN,1374,20
USPEF,PAROD,1375,20
USPEF,PKBQM,11196,1318
USPEF,PLGDN,4533,721
USPEF,PTLIS,3838,722
USPEF,QAHMD,9142,850
USPEF,SADMM,9235,850
USPEF,SAJED,6694,850
USPEF,SAJUB,9253,850
USPEF,SGSIN,8146,1318
USPEF,TGLFW,16336,1318
USPEF,THLCH,8202,1318
USPEF,TRALI,6147,760
USPEF,TRGEM,5938,760
USPEF,TRIST,5888,760
USPEF,TRIZT,5915,760
USPEF,TRMER,6125,760
USPEF,TRTEK,5973,760
USPEF,TRYAL,6672,1076
USPEF,TWKEL,6484,1318
USPEF,TWKHH,6587,1318
USPEF,USBAL,967,967
USPEF,USBOS,1240,1240
USPEF,USCHS,392,392
USPEF,USHOU,961,961
USPEF,USILM,529,529
USPEF,USJAX,453,453
USPEF,USLAX,4294,91
USPEF,USLGB,4293,90
USPEF,USMIA,724,724
USPEF,USMOB,1404,1404
USPEF,USMSY,1296,1296
USPEF,USNYC,938,938
USPEF,USOAK,4618,481
USPEF,USORF,795,795
USPEF,USPHL,938,938
USPEF,USSAV,355,355
USPEF,USSEA,5371,1234
USPEF,USTIW,5372,1235
USPEF,VNCMP,7600,1318
USPEF,VNHPH,7275,1318
USPEF,VNVUT,7600,1318
USPEF,ZAZBA,7622,577
USPHL,AEAUH,8324,488
USPHL,AEDXB,10608,500
USPHL,AEJEA,8265,488
USPHL,BEANR,3335,1670
USPHL,BEZEE,3422,1757
USPHL,CAHAL,681,681
USPHL,CAPRR,6251,1914
USPHL,CASJB,957,957
USPHL,CAVAN,5919,1648
USPHL,CNCAN,6043,500
USPHL,CNDCB,6058,500
USPHL,CNDLC,5400,500
USPHL,CNFOC,5945,500
USPHL,CNLYG,5362,500
USPHL,CNNBO,5344,500
USPHL,CNNGB,5344,500
USPHL,CNNSA,6027,500
USPHL,CNNSS,6034,500
USPHL,CNPLI,5636,500
USPHL,CNSHA,5304,500
USPHL,CNSHG,5297,500
USPHL,CNSHK,5994,500
USPHL,CNTAO,5345,500
USPHL,CNTXG,5545,500
USPHL,CNXMN,5742,500
USPHL,CNYTN,5992,500
USPHL,CNZOS,5326,500
USPHL,COBUN,2360,433
USPHL,COCNR,1800,403
USPHL,COCTG,1941,863
USPHL,COSPC,1941,863
USPHL,DEBRV,3538,1905
USPHL,DEHAM,3525,1892
USPHL,DEWVN,3576,1911
USPHL,DOCAU,1757,844
USPHL,EGAKI,6019,488
USPHL,EGDAM,5134,488
USPHL,EGSCA,1969,368
USPHL,EGSOK,6632,488
USPHL,EGSUZ,5012,488
USPHL,ESALG,3334,488
USPHL,ESBCN,3841,519
USPHL,ESFRO,3723,1712
USPHL,ESVLC,3713,488
USPHL,FRBES,3888,2146
USPHL,FRDKK,3307,1642
USPHL,FRFOS,4013,519
USPHL,FRLEH,3243,1558
USPHL,GBFXT,3421,1736
USPHL,GBLGP,3306,1641
USPHL,GBSOU,3187,1522
USPHL,GRPIR,4871,488
USPHL,GTPRQ,2820,433
USPHL,HKHKG,5993,500
USPHL,ILASH,5396,488
USPHL,ILHFA,6050,488
USPHL,INNSA,8834,500
USPHL,INNSV,10898,500
USPHL,INPAV,8979,500
USPHL,IQUQR,8697,488
USPHL,ITGOA,4174,519
USPHL,ITLIV,4241,519
USPHL,ITSAL,4424,488
USPHL,ITSPE,4214,519
USPHL,ITVDL,4186,519
USPHL,JOAQJ,6582,488
USPHL,JPHKT,6099,500
USPHL,JPNGO,5376,500
USPHL,JPOSA,5749,500
USPHL,JPSDJ,5727,500
USPHL,JPSMZ,5447,500
USPHL,JPTYO,5499,500
USPHL,JPUKB,5184,500
USPHL,JPYOK,7118,500
USPHL,JPYUR,5211,500
USPHL,KRINC,5241,500
USPHL,KRKAN,4935,500
USPHL,KRPUS,4857,500
USPHL,LKCMB,8833,500
USPHL,MAPTM,4125,488
USPHL,MATNG,3366,488
USPHL,MNTNG,4125,488
USPHL,MTMAR,19006,500
USPHL,MXATM,2218,1007
USPHL,MXLZC,11369,500
USPHL,MXTUX,2125,1007
USPHL,MXVER,1988,1007
USPHL,MXZLO,3659,433
USPHL,MYPKG,7442,500
USPHL,NLRTM,3391,1726
USPHL,OMSOH,8529,488
USPHL,PABLB,1922,433
USPHL,PAMIT,1920,433
USPHL,PAPCA,1921,433
USPHL,PAPCN,1921,433
USPHL,PAROD,1922,433
USPHL,PKBQM,10378,500
USPHL,PLGDN,4347,2714
USPHL,PTLIS,3110,1072
USPHL,QAHMD,8461,488
USPHL,SADMM,8554,488
USPHL,SAJED,6013,488
USPHL,SAJUB,8572,488
USPHL,SGSIN,7328,500
USPHL,TGLFW,15518,500
USPHL,THLCH,7384,500
USPHL,TRALI,5493,488
USPHL,TRGEM,5284,488
USPHL,TRIST,5234,488
USPHL,TRIZT,5261,488
USPHL,TRMER,5471,488
USPHL,TRTEK,5319,488
USPHL,TRYAL,6423,1993
USPHL,TWKEL,5666,500
USPHL,TWKHH,5769,500
USPHL,USBAL,315,315
USPHL,USBOS,478,478
USPHL,USCHS,546,546
USPHL,USHOU,1824,1824
USPHL,USILM,444,444
USPHL,USJAX,701,701
USPHL,USLAX,4841,504
USPHL,USLGB,4840,503
USPHL,USMIA,976,976
USPHL,USMOB,1863,1863
USPHL,USMSY,1691,1691
USPHL,USNYC,120,120
USPHL,USOAK,5165,894
USPHL,USORF,143,143
USPHL,USPEF,938,938
USPHL,USSAV,607,607
USPHL,USSEA,5918,1647
USPHL,USTIW,5919,1648
USPHL,VNCMP,6782,500
USPHL,VNHPH,6457,500
USPHL,VNVUT,6782,500
USPHL,ZAZBA,7776,731
USSAV,AEAUH,8681,526
USSAV,AEDXB,11129,1021
USSAV,AEJEA,8622,526
USSAV,BEANR,3737,797
USSAV,BEZEE,3824,884
USSAV,CAHAL,1108,1108
USSAV,CAPRR,5859,1598
USSAV,CASJB,1384,1384
USSAV,CAVAN,5527,1332
USSAV,CNCAN,6564,1021
USSAV,CNDCB,6579,1021
USSAV,CNDLC,5921,1021
USSAV,CNFOC,6466,1021
USSAV,CNLYG,5883,1021
USSAV,CNNBO,5865,1021
USSAV,CNNGB,5865,1021
USSAV,CNNSA,6548,1021
USSAV,CNNSS,6555,1021
USSAV,CNPLI,6157,1021
USSAV,CNSHA,5825,1021
USSAV,CNSHG,5818,1021
USSAV,CNSHK,6515,1021
USSAV,CNTAO,5866,1021
USSAV,CNTXG,6066,1021
USSAV,CNXMN,6263,1021
USSAV,CNYTN,13757,206
USSAV,CNZOS,5847,1021
USSAV,COBUN,1968,117
USSAV,COCNR,1334,256
USSAV,COCTG,1334,256
USSAV,COSPC,1334,256
USSAV,DEBRV,4090,994
USSAV,DEHAM,4054,1061
USSAV,DEWVN,3986,1046
USSAV,DOCAU,1150,237
USSAV,EGAKI,6318,405
USSAV,EGDAM,5491,526
USSAV,EGSCA,5648,260
USSAV,EGSOK,6989,526
USSAV,EGSUZ,5648,260
USSAV,ESALG,3699,260
USSAV,ESBCN,4204,405
USSAV,ESFRO,4150,2139
USSAV,ESVLC,4077,405
USSAV,FRBES,4298,1281
USSAV,FRDKK,3734,2069
USSAV,FRFOS,4376,405
USSAV,FRLEH,3825,633
USSAV,GBFXT,3842,828
USSAV,GBLGP,3773,758
USSAV,GBSOU,3723,670
USSAV,GRPIR,5170,405
USSAV,GTPRQ,2428,117
USSAV,HKHKG,6514,1021
USSAV,ILASH,5753,526
USSAV,ILHFA,6349,405
USSAV,INNSA,9355,1021
USSAV,INNSV,11419,1021
USSAV,INPAV,9500,1021
USSAV,IQUQR,9054,526
USSAV,ITGOA,4535,405
USSAV,ITLIV,4564,405
USSAV,ITSAL,4682,405
USSAV,ITSPE,4577,405
USSAV,ITVDL,4547,405
USSAV,JOAQJ,6939,526
USSAV,JPHKT,6620,1021
USSAV,JPNGO,5897,1021
USSAV,JPOSA,6270,1021
USSAV,JPSDJ,6248,1021
USSAV,JPSMZ,5968,1021
USSAV,JPTYO,6020,1021
USSAV,JPUKB,5705,1021
USSAV,JPYOK,7639,1021
USSAV,JPYUR,5732,1021
USSAV,KRINC,5762,1021
USSAV,KRKAN,5456,1021
USSAV,KRPUS,14808,200
USSAV,LKCMB,9220,526
USSAV,MAPTM,4489,405
USSAV,MATNG,3665,405
USSAV,MNTNG,4489,405
USSAV,MTMAR,19527,1021
USSAV,MXATM,1611,400
USSAV,MXLZC,11890,1021
USSAV,MXTUX,1518,400
USSAV,MXVER,1381,400
USSAV,MXZLO,3267,117
USSAV,MYPKG,7963,1021
USSAV,NLRTM,3865,804
USSAV,OMSOH,8886,526
USSAV,PABLB,1530,117
USSAV,PAMIT,1528,117
USSAV,PAPCA,1560,0
USSAV,PAPCN,1560,205
USSAV,PAROD,1530,117
USSAV,PKBQM,10899,1021
USSAV,PLGDN,4774,3141
USSAV,PTLIS,3537,1499
USSAV,QAHMD,8818,526
USSAV,SADMM,8911,526
USSAV,SAJED,6370,526
USSAV,SAJUB,8929,526
USSAV,SGSIN,12447,206
USSAV,TGLFW,16039,1021
USSAV,THLCH,7905,1021
USSAV,TRALI,5792,405
USSAV,TRGEM,5583,405
USSAV,TRIST,5533,405
USSAV,TRIZT,5560,405
USSAV,TRMER,5770,405
USSAV,TRTEK,5618,405
USSAV,TRYAL,6850,2420
USSAV,TWKEL,6187,1021
USSAV,TWKHH,14082,206
USSAV,USBAL,636,636
USSAV,USBOS,916,916
USSAV,USCHS,68,68
USSAV,USHOU,1297,1297
USSAV,USILM,174,174
USSAV,USJAX,98,98
USSAV,USLAX,4449,188
USSAV,USLGB,4448,187
USSAV,USMIA,369,369
USSAV,USMOB,1740,1740
USSAV,USMSY,1632,1632
USSAV,USNYC,641,641
USSAV,USOAK,4773,578
USSAV,USORF,464,464
USSAV,USPEF,355,355
USSAV,USPHL,607,607
USSAV,USSEA,5526,1331
USSAV,USTIW,5527,1332
USSAV,VNCMP,7303,1021
USSAV,VNHPH,6978,1021
USSAV,VNVUT,7303,1021
USSAV,ZAZBA,7298,253
USSEA,AEAUH,8475,458
USSEA,AEDXB,10293,458
USSEA,AEJEA,8493,458
USSEA,BEANR,8648,1512
USSEA,BEZEE,8735,1599
USSEA,CAHAL,6426,1496
USSEA,CAPRR,497,497
USSEA,CASJB,6449,1496
USSEA,CAVAN,1,1
USSEA,CNCAN,5651,458
USSEA,CNDCB,5624,458
USSEA,CNDLC,5085,459
USSEA,CNFOC,5638,459
USSEA,CNLYG,5059,457
USSEA,CNNBO,4993,459
USSEA,CNNGB,4993,459
USSEA,CNNSA,5642,458
USSEA,CNNSS,5731,457
USSEA,CNPLI,5297,459
USSEA,CNSHA,4953,459
USSEA,CNSHG,4942,459
USSEA,CNSHK,5602,458
USSEA,CNTAO,5006,459
USSEA,CNTXG,5229,459
USSEA,CNXMN,5435,459
USSEA,CNYTN,5741,292
USSEA,CNZOS,4975,459
USSEA,COBUN,4434,1214
USSEA,COCNR,4274,1214
USSEA,COCTG,4224,1214
USSEA,COSPC,5306,1214
USSEA,DEBRV,8897,1761
USSEA,DEHAM,8900,1764
USSEA,DEWVN,8889,1753
USSEA,DOCAU,4765,1214
USSEA,EGAKI,11808,1733
USSEA,EGDAM,10923,1733
USSEA,EGSCA,7601,1729
USSEA,EGSOK,11364,458
USSEA,EGSUZ,10340,1214
USSEA,ESALG,9123,1733
USSEA,ESBCN,9660,1733
USSEA,ESFRO,9036,1554
USSEA,ESVLC,9515,1733
USSEA,FRBES,9201,1988
USSEA,FRDKK,8620,1484
USSEA,FRFOS,9824,1733
USSEA,FRLEH,8580,1444
USSEA,GBFXT,8758,1622
USSEA,GBLGP,8619,1483
USSEA,GBSOU,8500,1364
USSEA,GRPIR,10660,1733
USSEA,GTPRQ,3120,1150
USSEA,HKHKG,5723,458
USSEA,ILASH,11185,1733
USSEA,ILHFA,11839,1733
USSEA,INNSA,8442,458
USSEA,INNSV,10583,458
USSEA,INPAV,8587,458
USSEA,IQUQR,8646,458
USSEA,ITGOA,9972,1733
USSEA,ITLIV,10039,1733
USSEA,ITSAL,10208,1736
USSEA,ITSPE,10012,1733
USSEA,ITVDL,9984,1733
USSEA,JOAQJ,11314,458
USSEA,JPHKT,4808,458
USSEA,JPNGO,4363,458
USSEA,JPOSA,4458,458
USSEA,JPSDJ,4481,458
USSEA,JPSMZ,4321,458
USSEA,JPTYO,4208,458
USSEA,JPUKB,4531,458
USSEA,JPYOK,5305,1059
USSEA,JPYUR,4513,458
USSEA,KRINC,4906,459
USSEA,KRKAN,4643,458
USSEA,KRPUS,4554,457
USSEA,LKCMB,8399,458
USSEA,MAPTM,9644,1549
USSEA,MATNG,9155,1733
USSEA,MNTNG,9644,1554
USSEA,MTMAR,18691,458
USSEA,MXATM,5980,1792
USSEA,MXLZC,11066,457
USSEA,MXTUX,6085,1792
USSEA,MXVER,6148,1792
USSEA,MXZLO,5733,1214
USSEA,MYPKG,7008,458
USSEA,NLRTM,8704,1568
USSEA,OMSOH,8757,458
USSEA,PABLB,3998,1214
USSEA,PAMIT,3998,1214
USSEA,PAPCA,3997,1214
USSEA,PAPCN,3997,1214
USSEA,PAROD,3996,1214
USSEA,PKBQM,10063,458
USSEA,PLGDN,9685,1568
USSEA,PTLIS,8855,1887
USSEA,QAHMD,8297,458
USSEA,SADMM,8477,458
USSEA,SAJED,10745,458
USSEA,SAJUB,8513,458
USSEA,SGSIN,7013,458
USSEA,TGLFW,15203,458
USSEA,THLCH,6728,458
USSEA,TRALI,11282,1733
USSEA,TRGEM,11073,1733
USSEA,TRIST,11023,1733
USSEA,TRIZT,11050,1733
USSEA,TRMER,11260,1733
USSEA,TRTEK,11108,1733
USSEA,TRYAL,11736,1835
USSEA,TWKEL,5315,459
USSEA,TWKHH,5444,459
USSEA,USBAL,5947,1676
USSEA,USBOS,6304,1952
USSEA,USCHS,5542,1399
USSEA,USHOU,5503,1550
USSEA,USILM,5607,1438
USSEA,USJAX,5503,1438
USSEA,USLAX,1084,1084
USSEA,USLGB,1081,1081
USSEA,USMIA,5401,1245
USSEA,USMOB,5361,1478
USSEA,USMSY,5533,1650
USSEA,USNYC,5946,1594
USSEA,USOAK,753,753
USSEA,USORF,5775,1504
USSEA,USPEF,5371,1234
USSEA,USPHL,5918,1647
USSEA,USSAV,5526,1331
USSEA,USTIW,1,1
USSEA,VNCMP,6466,458
USSEA,VNHPH,6065,458
USSEA,VNVUT,6466,458
USSEA,ZAZBA,12280,458
USTIW,AEAUH,8476,459
USTIW,AEDXB,10294,459
USTIW,AEJEA,8494,459
USTIW,BEANR,8649,1513
USTIW,BEZEE,8736,1600
USTIW,CAHAL,6427,1497
USTIW,CAPRR,557,557
USTIW,CASJB,6450,1497
USTIW,CAVAN,1,1
USTIW,CNCAN,5652,459
USTIW,CNDCB,5625,459
USTIW,CNDLC,5085,459
USTIW,CNFOC,5638,459
USTIW,CNLYG,5060,458
USTIW,CNNBO,5077,397
USTIW,CNNGB,5077,397
USTIW,CNNSA,5643,459
